TERM,SUBJECT,NBR,COURSE NAME,SECTION,PROF,TOTAL,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,F,W,INC/NA,AVG GPA
Fall 2020,CSCI,111,Intro Algorithmic Problem Solv,11A,"TSE, C",37,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
Fall 2020,CSCI,111,Intro Algorithmic Problem Solv,11B,"YANG, J",38,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
Fall 2020,CSCI,111,Intro Algorithmic Problem Solv,11D,"SCHLEY, R",38,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
Fall 2020,CSCI,111,Intro Algorithmic Problem Solv,11E,"YANG, K",38,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
Fall 2020,CSCI,111,Intro Algorithmic Problem Solv,11FY,"SCHLEY, R",27,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
Fall 2020,CSCI,111,Intro Algorithmic Problem Solv,12A,"YANG, J",38,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
Fall 2020,CSCI,111,Intro Algorithmic Problem Solv,12B,"LANDAU, G",38,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
Fall 2020,CSCI,111,Intro Algorithmic Problem Solv,12E,"SCHLEY, R",38,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
Fall 2020,CSCI,111,Intro Algorithmic Problem Solv,12FY,"SCHLEY, R",28,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Fall 2020,CSCI,111,Intro Algorithmic Problem Solv,33A,"GREENBERG, A",38,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
Fall 2020,CSCI,112,Intro Algori Prob Solving Java,31,"CONNOR, T",15,9,2,2,0,1,0,0,0,0,0,0,0,1,0,3.885714286
Fall 2020,CSCI,112,Intro Algori Prob Solving Java,31A,"CONNOR, T",15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
Fall 2020,CSCI,211,Object-Oriented Program in C++,33,"ALAYEV, Y",33,3,1,0,1,1,0,1,0,3,0,0,2,19,2,2.733333333
Fall 2020,CSCI,211,Object-Oriented Program in C++,21,"WAXMAN, J",177,3,6,4,14,14,14,5,16,45,0,3,3,35,15,2.723170732
Fall 2020,CSCI,211,Object-Oriented Program in C++,22,"WAXMAN, J",109,3,5,4,4,10,3,2,8,33,0,1,4,22,10,2.720454545
Fall 2020,CSCI,211,Object-Oriented Program in C++,21A,"LANDAU, G",38,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
Fall 2020,CSCI,211,Object-Oriented Program in C++,21B,"TSE, C",36,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
Fall 2020,CSCI,211,Object-Oriented Program in C++,21C,"CHEN, C",35,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
Fall 2020,CSCI,211,Object-Oriented Program in C++,21E,"LANDAU, G",38,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
Fall 2020,CSCI,211,Object-Oriented Program in C++,21F,"TSE, C",30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
Fall 2020,CSCI,211,Object-Oriented Program in C++,22A,"TSE, C",33,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
Fall 2020,CSCI,211,Object-Oriented Program in C++,22C,"LANDAU, G",38,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
Fall 2020,CSCI,211,Object-Oriented Program in C++,22F,"CHEN, C",38,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
Fall 2020,CSCI,211,Object-Oriented Program in C++,33A,"TSE, C",33,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
Fall 2020,CSCI,212,Object-Oriented Prog in Java,22,"LORD, K",127,6,11,16,10,18,4,7,6,26,1,1,0,19,2,3.1975
Fall 2020,CSCI,212,Object-Oriented Prog in Java,11,"LORD, K",151,5,13,15,17,10,8,4,3,24,1,0,3,30,18,3.191139241
Fall 2020,CSCI,212,Object-Oriented Prog in Java,11A,"CHEN, C",38,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
Fall 2020,CSCI,212,Object-Oriented Prog in Java,11B,"WANG, C",38,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
Fall 2020,CSCI,212,Object-Oriented Prog in Java,11E,"WANG, C",37,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
Fall 2020,CSCI,212,Object-Oriented Prog in Java,11F,"CHEN, C",38,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
Fall 2020,CSCI,212,Object-Oriented Prog in Java,22B,"WANG, C",38,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
Fall 2020,CSCI,212,Object-Oriented Prog in Java,22D,"WANG, C",38,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
Fall 2020,CSCI,212,Object-Oriented Prog in Java,22F,"CHEN, C",51,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
Fall 2020,CSCI,212,Object-Oriented Prog in Java,22F,"WANG, C",51,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
Fall 2020,CSCI,220,Discrete Structures,25,"WHITE, M",40,1,2,2,2,5,4,0,1,14,0,0,0,4,5,3.164705882
Fall 2020,CSCI,220,Discrete Structures,23,"WHITE, M",40,2,0,0,1,8,1,0,1,12,0,0,0,13,2,3.076923077
Fall 2020,CSCI,220,Discrete Structures,12,"WHITE, M",40,3,0,2,2,3,0,1,0,10,0,0,2,15,2,2.869230769
Fall 2020,CSCI,220,Discrete Structures,37,"CESARETTI, P",40,0,1,4,5,4,7,5,3,5,0,0,1,5,0,2.79
Fall 2020,CSCI,220,Discrete Structures,31,"KONG, T",44,0,3,2,2,2,8,7,2,6,0,0,1,8,3,2.72962963
Fall 2020,CSCI,220,Discrete Structures,36,"WANG, X",45,0,2,1,0,6,3,0,0,5,0,0,2,13,13,2.7
Fall 2020,CSCI,220,Discrete Structures,24,"BOKLAN, K",45,0,0,1,0,0,0,0,1,2,0,0,3,28,10,1.14
Fall 2020,CSCI,240,Computer Org & Assembly Lang,27,"LI, J",40,6,4,5,8,4,0,0,1,2,0,0,0,8,2,3.532142857
Fall 2020,CSCI,240,Computer Org & Assembly Lang,32,"FRARY, N",40,2,6,8,3,7,0,0,2,6,0,0,1,3,2,3.327586207
Fall 2020,CSCI,240,Computer Org & Assembly Lang,36,"YEH, J",39,0,7,7,6,5,4,1,2,3,0,0,0,4,0,3.30625
Fall 2020,CSCI,240,Computer Org & Assembly Lang,33,"FRARY, N",40,1,4,6,6,6,3,0,2,2,0,0,0,7,3,3.289285714
Fall 2020,CSCI,240,Computer Org & Assembly Lang,34,"YEH, J",40,0,6,2,4,4,9,1,0,7,0,0,0,5,2,3.2
Fall 2020,CSCI,240,Computer Org & Assembly Lang,15,"FLUTURE, S",39,0,1,1,0,3,2,0,1,6,1,0,0,23,1,2.866666667
Fall 2020,CSCI,240,Computer Org & Assembly Lang,21,"FLUTURE, S",40,1,2,2,0,2,5,3,1,4,0,0,2,14,4,2.655555556
Fall 2020,CSCI,313,Data Structures,54,"ABRAMOV, M",38,11,5,4,2,2,3,1,0,2,0,0,0,8,0,3.635714286
Fall 2020,CSCI,313,Data Structures,33,"CHEN, A",38,0,20,4,1,2,0,0,3,4,0,0,1,1,2,3.551612903
Fall 2020,CSCI,313,Data Structures,22,"FRIED, M",38,0,7,3,10,5,2,3,0,5,0,0,0,3,0,3.313333333
Fall 2020,CSCI,313,Data Structures,11,"WU, S",38,1,4,3,0,5,1,0,3,12,0,0,0,9,0,3.223529412
Fall 2020,CSCI,313,Data Structures,26,"YANG, K",38,2,0,4,5,2,2,4,4,9,0,0,0,5,1,2.952173913
Fall 2020,CSCI,313,Data Structures,37,"YANG, K",35,0,3,2,2,5,2,2,3,7,1,0,0,8,0,2.935
Fall 2020,CSCI,316,Principles of Programming Lang,21,"KONG, T",40,3,8,4,7,3,1,1,1,2,0,0,1,4,5,3.375862069
Fall 2020,CSCI,316,Principles of Programming Lang,35,"YUKAWA, K",40,0,2,6,8,10,1,0,0,8,0,0,0,5,0,3.307407407
Fall 2020,CSCI,316,Principles of Programming Lang,22,"KONG, T",40,2,8,2,14,1,2,2,1,4,0,0,1,1,2,3.290909091
Fall 2020,CSCI,316,Principles of Programming Lang,33,"KONG, T",40,2,5,3,3,2,10,2,1,7,0,0,0,2,3,3.164285714
Fall 2020,CSCI,316,Principles of Programming Lang,36,"YUKAWA, K",40,0,2,3,5,8,3,1,1,7,0,0,0,8,2,3.130434783
Fall 2020,CSCI,316,Principles of Programming Lang,24,"SVITAK, J",40,0,0,0,4,2,3,1,3,22,0,0,1,1,3,2.542857143
Fall 2020,CSCI,320,Theory of Computation,12,"OBRENIC, B",98,42,23,3,6,5,3,1,1,3,0,0,1,8,2,3.744705882
Fall 2020,CSCI,320,Theory of Computation,11,"OBRENIC, B",98,8,15,3,8,18,3,0,8,15,0,0,2,15,3,3.193846154
Fall 2020,CSCI,320,Theory of Computation,33,"BOKLAN, K",98,0,0,1,0,2,1,0,2,5,0,0,7,57,23,1.261538462
Fall 2020,CSCI,323,Design & Analysis Algorithms,11,"BROWN, T",39,5,12,5,5,3,1,0,0,2,0,0,0,3,3,3.7
Fall 2020,CSCI,323,Design & Analysis Algorithms,35,"PHILLIPS, T",35,4,2,2,1,2,0,0,0,4,0,0,0,18,2,3.7
Fall 2020,CSCI,323,Design & Analysis Algorithms,37,"CESARETTI, P",35,0,10,12,6,3,0,0,0,3,0,0,0,1,0,3.651612903
Fall 2020,CSCI,323,Design & Analysis Algorithms,34,"YUAN, C",40,1,2,4,6,6,6,4,2,7,0,0,0,1,1,3.032258065
Fall 2020,CSCI,323,Design & Analysis Algorithms,23,"GOSWAMI, M",37,0,3,2,1,3,5,0,1,8,0,0,1,4,9,2.95
Fall 2020,CSCI,323,Design & Analysis Algorithms,22,"GOSWAMI, M",40,0,2,1,1,5,1,2,1,10,0,0,1,8,8,2.807142857
Fall 2020,CSCI,323,Design & Analysis Algorithms,36,"PHILLIPS, T",33,1,0,0,0,1,1,0,0,10,0,0,1,15,4,2.425
Fall 2020,CSCI,331,Database Systems,15,"HELLER, P",35,2,3,5,7,4,1,1,0,5,0,0,0,7,0,3.417391304
Fall 2020,CSCI,331,Database Systems,32,"LEAVITT, D",35,0,10,0,2,3,3,2,0,9,0,0,0,5,1,3.415
Fall 2020,CSCI,331,Database Systems,11,"OBRENIC, B",50,6,5,2,2,10,2,2,1,13,0,0,0,7,0,3.333333333
Fall 2020,CSCI,331,Database Systems,14,"HELLER, P",35,3,0,6,5,4,2,5,0,3,0,0,0,7,0,3.184
Fall 2020,CSCI,334,Data Mining and Warehousing,14,"SY, B",34,0,3,4,6,1,3,0,0,6,0,0,0,10,1,3.394117647
Fall 2020,CSCI,335,Information Org and Retrieval,31,"GOLDBERG, R",37,1,5,8,4,2,0,2,1,10,0,0,0,3,1,3.452173913
Fall 2020,CSCI,340,Operating Systems Principles,27,"SVITAK, J",40,1,4,4,1,1,1,3,1,20,0,0,0,1,3,3.29375
Fall 2020,CSCI,340,Operating Systems Principles,26,"SVADLENKA, J",37,1,1,1,1,1,1,1,0,12,0,0,0,9,9,3.285714286
Fall 2020,CSCI,340,Operating Systems Principles,22,"FLUTURE, S",40,3,4,3,0,4,4,0,0,8,0,0,1,10,3,3.257894737
Fall 2020,CSCI,340,Operating Systems Principles,14,"SVADLENKA, J",39,0,5,0,1,3,1,1,0,11,0,0,1,5,11,3.108333333
Fall 2020,CSCI,340,Operating Systems Principles,25,"FLUTURE, S",40,0,2,2,1,3,1,0,1,10,1,0,0,15,4,3.1
Fall 2020,CSCI,340,Operating Systems Principles,21,"SVITAK, J",40,0,2,1,0,5,1,0,1,24,0,1,3,0,2,2.314285714
Fall 2020,CSCI,340,Operating Systems Principles,33,"SVADLENKA, J",40,0,3,0,1,4,2,0,0,13,0,0,5,5,7,2.18
Fall 2020,CSCI,343,Computer Architecture,15,"RAHMAN, M",40,8,8,8,3,6,2,0,1,3,0,0,0,1,0,3.580555556
Fall 2020,CSCI,343,Computer Architecture,13,"RAHMAN, M",39,6,4,4,3,9,4,1,1,4,0,0,0,2,1,3.3375
Fall 2020,CSCI,343,Computer Architecture,26,"SMITH-THOMPSON, A",40,0,4,3,4,4,2,1,2,16,0,1,0,2,1,3.095238095
Fall 2020,CSCI,343,Computer Architecture,11,"SVITAK, J",34,0,3,0,0,0,4,1,1,18,0,0,0,2,5,3.011111111
Fall 2020,CSCI,343,Computer Architecture,12,"SMITH-THOMPSON, A",40,0,0,6,2,2,0,1,2,23,0,1,0,1,2,3.007142857
Fall 2020,CSCI,343,Computer Architecture,37,"SVITAK, J",33,0,2,4,2,8,1,2,3,6,0,1,1,2,1,2.820833333
Fall 2020,CSCI,343,Computer Architecture,14,"SMITH-THOMPSON, A",40,1,1,1,1,6,2,0,3,20,0,0,2,0,3,2.611764706
Fall 2020,CSCI,344,Distributed Systems,10,"FLUTURE, S",25,1,0,3,1,0,0,2,0,3,0,0,0,15,0,3.285714286
Fall 2020,CSCI,355,Internet and Web Technologies,33,"LAW, R",35,3,5,1,0,0,2,0,0,3,0,0,1,14,6,3.425
Fall 2020,CSCI,355,Internet and Web Technologies,32,"LAW, R",36,5,2,0,2,2,2,2,0,6,0,0,0,8,7,3.373333333
Fall 2020,CSCI,355,Internet and Web Technologies,36,"LAW, R",36,6,4,1,2,2,0,1,0,3,0,0,2,10,5,3.255555556
Fall 2020,CSCI,355,Internet and Web Technologies,37,"LAW, R",34,3,1,1,0,0,0,0,0,3,0,1,1,17,7,2.957142857
Fall 2020,CSCI,355,Internet and Web Technologies,31,"LAW, R",34,2,0,1,2,1,0,0,0,6,0,0,3,16,3,2.366666667
Fall 2020,CSCI,363,Artificial Intelligence,33,"YUAN, C",36,0,1,4,0,5,2,0,0,13,0,0,1,9,1,3.015384615
Fall 2020,CSCI,370,Software Engineering,55,"ABREU, A",36,0,7,5,6,0,2,0,0,5,0,1,0,7,3,3.461904762
Fall 2020,CSCI,370,Software Engineering,33,"ABREU, A",36,0,6,8,2,8,1,1,0,7,0,0,0,3,0,3.430769231
Fall 2020,CSCI,370,Software Engineering,34,"ABREU, A",36,0,5,6,7,3,1,0,0,3,0,0,2,7,2,3.208333333
Fall 2020,CSCI,370,Software Engineering,11,"GOLDBERG, R",31,0,3,4,5,3,4,0,0,8,0,0,2,2,0,3.004761905
Fall 2020,CSCI,370,Software Engineering,27,"SVADLENKA, J",35,1,3,1,2,2,3,0,2,4,1,0,1,8,7,2.88125
Fall 2020,CSCI,370,Software Engineering,16,"SY, B",27,0,0,2,4,6,1,1,3,1,0,0,1,6,2,2.755555556
Fall 2020,CSCI,370,Software Engineering,22,"SVADLENKA, J",34,1,2,2,4,4,1,1,0,6,0,0,3,6,4,2.755555556
Fall 2020,CSCI,381,VT: Special Topics in Comp Sci,15,"HELLER, P",30,5,7,6,7,2,0,0,0,1,0,0,0,1,1,3.677777778
Fall 2020,CSCI,381,VT: Special Topics in Comp Sci,32,"GOSWAMI, M",36,0,6,0,2,2,4,0,0,8,0,0,0,11,3,3.385714286
Fall 2020,CSCI,381,VT: Special Topics in Comp Sci,30,"PANG, C",35,0,3,11,9,8,0,1,1,2,0,0,0,0,0,3.354545455
Fall 2020,CSCI,381,VT: Special Topics in Comp Sci,34,"TSAI, C",37,5,0,3,2,1,4,0,1,6,0,0,0,12,3,3.34375
Fall 2020,CSCI,381,VT: Special Topics in Comp Sci,13,"GOLDBERG, R",37,1,5,4,7,2,3,0,3,12,0,0,0,0,0,3.28
Fall 2020,CSCI,381,VT: Special Topics in Comp Sci,23,"PHILLIPS, T",31,4,1,0,2,3,1,1,1,5,0,0,0,12,1,3.276923077
Fall 2020,CSCI,381,VT: Special Topics in Comp Sci,22,"TSAI, C",37,5,0,1,3,5,1,0,2,10,0,0,0,9,1,3.252941176
Fall 2020,CSCI,381,VT: Special Topics in Comp Sci,51,"WAXMAN, J",36,5,0,2,4,1,5,2,1,11,0,0,0,5,0,3.185
Fall 2020,CSCI,381,VT: Special Topics in Comp Sci,12,"BROWN, T",39,1,4,2,2,6,6,3,1,12,0,0,0,1,1,3.084
Fall 2020,CSCI,381,VT: Special Topics in Comp Sci,21,"ROZOVSKAYA, A",37,0,4,2,1,4,1,5,1,16,0,0,0,3,0,3.05
Fall 2020,CSCI,722,Computability and Complexity,38,"YUKAWA, K",28,1,1,3,5,3,3,0,0,6,0,0,0,1,5,3.29375
,,,,,,,,,,,,,,,,,,,,,
Term,Subject,Course Number,Course Description,Class Section,Instructor,Total Enrolled,A+,A,A-,B+,B,B-,C+,C,P,C-,D,F,Withdrawal,Inc/No Grade,Average GPA
Spring 2020,CSCI,12,Intro Computers & Computation,21,"WAXMAN, J",135,9,33,20,5,15,4,1,3,16,1,5,1,10,12,3.394845361
Spring 2020,CSCI,12,Intro Computers & Computation,42,"NIXON, D",22,0,0,1,2,3,1,0,1,0,0,0,0,9,5,3
Spring 2020,CSCI,12,Intro Computers & Computation,21A,"HUANG, X",13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
Spring 2020,CSCI,12,Intro Computers & Computation,21B,"HUANG, X",30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
Spring 2020,CSCI,12,Intro Computers & Computation,21C,"HUANG, X",24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
Spring 2020,CSCI,12,Intro Computers & Computation,21D,"LANDAU, G",24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
Spring 2020,CSCI,12,Intro Computers & Computation,21E,"LANDAU, G",24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
Spring 2020,CSCI,12,Intro Computers & Computation,21F,"LANDAU, G",20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
Spring 2020,CSCI,12,Intro Computers & Computation,42A,"NIXON, D",23,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
Spring 2020,CSCI,48,Spreadsheet Programming,45,"GREENBERG, A",30,1,13,3,4,5,0,0,0,2,0,0,0,1,1,3.665384615
Spring 2020,CSCI,48,Spreadsheet Programming,11,"FRIED, M",90,1,15,19,20,16,4,1,0,6,0,0,0,5,3,3.439473684
Spring 2020,CSCI,48,Spreadsheet Programming,32,"GOLDBERG, R",30,2,4,4,6,1,0,1,0,4,0,0,1,3,4,3.363157895
Spring 2020,CSCI,48,Spreadsheet Programming,44,"MIAH, A",30,1,2,1,0,1,1,1,3,14,0,0,0,5,1,2.97
Spring 2020,CSCI,48,Spreadsheet Programming,43,"MIAH, A",30,1,1,1,6,3,1,3,1,6,1,0,1,4,1,2.831578947
Spring 2020,CSCI,48,Spreadsheet Programming,11A,"FRIED, M",30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
Spring 2020,CSCI,48,Spreadsheet Programming,11B,"FRIED, M",30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
Spring 2020,CSCI,48,Spreadsheet Programming,11C,"JAGDEO, M",30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
Spring 2020,CSCI,48,Spreadsheet Programming,32A,"JAGDEO, M",30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
Spring 2020,CSCI,48,Spreadsheet Programming,43A,"JAGDEO, M",30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
Spring 2020,CSCI,48,Spreadsheet Programming,44A,"MIAH, A",30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
Spring 2020,CSCI,48,Spreadsheet Programming,45A,"GREENBERG, A",30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
Spring 2020,CSCI,90,Topics in Computing,33,"CONNOR, T",18,6,6,0,0,3,0,0,0,1,0,0,1,1,0,3.5625
Spring 2020,CSCI,100,Information and Intelligence,34,"CASTRO, R",20,0,6,4,2,1,1,1,1,2,0,0,0,0,2,3.4625
Spring 2020,CSCI,111,Intro Algorithmic Problem Solv,23,"YANG, K",91,3,7,7,9,14,9,3,1,18,1,0,0,15,4,3.194444444
Spring 2020,CSCI,111,Intro Algorithmic Problem Solv,22,"YANG, K",90,2,6,7,7,6,8,8,1,20,5,1,0,18,1,2.950980392
Spring 2020,CSCI,111,Intro Algorithmic Problem Solv,21,"YANG, K",103,0,3,7,8,15,16,7,4,21,0,1,1,19,1,2.864516129
Spring 2020,CSCI,111,Intro Algorithmic Problem Solv,34,"GREENBERG, A",53,2,9,2,2,4,5,2,1,9,1,0,6,4,6,2.7
Spring 2020,CSCI,111,Intro Algorithmic Problem Solv,21A,"ZHANG, X",24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
Spring 2020,CSCI,111,Intro Algorithmic Problem Solv,21B,"WU, S",25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
Spring 2020,CSCI,111,Intro Algorithmic Problem Solv,21C,"ZHAO, Y",24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
Spring 2020,CSCI,111,Intro Algorithmic Problem Solv,21D,"WHITE, M",30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
Spring 2020,CSCI,111,Intro Algorithmic Problem Solv,22A,"ZHAO, Y",27,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
Spring 2020,CSCI,111,Intro Algorithmic Problem Solv,22B,"ZHAO, Y",14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
Spring 2020,CSCI,111,Intro Algorithmic Problem Solv,22C,"YANG, J",19,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
Spring 2020,CSCI,111,Intro Algorithmic Problem Solv,22D,"MAGOULIS, M",30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
Spring 2020,CSCI,111,Intro Algorithmic Problem Solv,23A,"SCHLEY, R",25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
Spring 2020,CSCI,111,Intro Algorithmic Problem Solv,23B,"MAGOULIS, M",30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
Spring 2020,CSCI,111,Intro Algorithmic Problem Solv,23C,"ZHAO, Y",14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
Spring 2020,CSCI,111,Intro Algorithmic Problem Solv,23D,"WU, S",23,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
Spring 2020,CSCI,111,Intro Algorithmic Problem Solv,34A,"GREENBERG, A",30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
Spring 2020,CSCI,111,Intro Algorithmic Problem Solv,34B,"CHEN, C",23,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
Spring 2020,CSCI,211,Object-Oriented Program in C++,21,"WAXMAN, J",156,8,6,8,7,9,6,2,4,62,0,2,6,16,20,2.870689655
Spring 2020,CSCI,211,Object-Oriented Program in C++,22,"WAXMAN, J",159,9,9,4,7,12,7,5,10,45,2,6,4,19,20,2.742666667
Spring 2020,CSCI,211,Object-Oriented Program in C++,33,"ALAYEV, Y",18,1,0,0,0,1,0,0,0,4,0,1,0,6,5,2.666666667
Spring 2020,CSCI,211,Object-Oriented Program in C++,21A,"TSE, C",24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
Spring 2020,CSCI,211,Object-Oriented Program in C++,21B,"SUN, Y",25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
Spring 2020,CSCI,211,Object-Oriented Program in C++,21C,"CERVERIZZO, E",28,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Spring 2020,CSCI,211,Object-Oriented Program in C++,21D,"CERVERIZZO, E",25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
Spring 2020,CSCI,211,Object-Oriented Program in C++,21E,"SUN, Y",24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
Spring 2020,CSCI,211,Object-Oriented Program in C++,21F,"TSE, C",30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
Spring 2020,CSCI,211,Object-Oriented Program in C++,22A,"ZHANG, G",28,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Spring 2020,CSCI,211,Object-Oriented Program in C++,22B,"YANG, J",24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
Spring 2020,CSCI,211,Object-Oriented Program in C++,22C,"SUN, Y",25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
Spring 2020,CSCI,211,Object-Oriented Program in C++,22D,"CERVERIZZO, E",24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
Spring 2020,CSCI,211,Object-Oriented Program in C++,22E,"TSE, C",28,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Spring 2020,CSCI,211,Object-Oriented Program in C++,22F,"SUN, Y",30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
Spring 2020,CSCI,211,Object-Oriented Program in C++,33B,"TSE, C",18,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
Spring 2020,CSCI,212,Object-Oriented Prog in Java,12,"LORD, K",163,13,24,13,13,16,10,6,7,25,1,2,1,23,9,3.259433962
Spring 2020,CSCI,212,Object-Oriented Prog in Java,33,"WANG, R",36,2,4,4,4,3,2,2,0,7,0,0,1,5,2,3.227272727
Spring 2020,CSCI,212,Object-Oriented Prog in Java,21,"LORD, K",158,15,16,14,9,20,10,4,5,27,0,1,4,20,13,3.190816327
Spring 2020,CSCI,212,Object-Oriented Prog in Java,12A,"WANG, C",25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
Spring 2020,CSCI,212,Object-Oriented Prog in Java,12B,"WANG, C",25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
Spring 2020,CSCI,212,Object-Oriented Prog in Java,12C,"KIM, S",30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
Spring 2020,CSCI,212,Object-Oriented Prog in Java,12D,"ZHENG, H",30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
Spring 2020,CSCI,212,Object-Oriented Prog in Java,12E,"KIM, S",24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
Spring 2020,CSCI,212,Object-Oriented Prog in Java,12F,"MAGOULIS, M",29,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
Spring 2020,CSCI,212,Object-Oriented Prog in Java,21A,"WANG, C",30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
Spring 2020,CSCI,212,Object-Oriented Prog in Java,21B,"ZHENG, H",30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
Spring 2020,CSCI,212,Object-Oriented Prog in Java,21C,"WANG, C",25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
Spring 2020,CSCI,212,Object-Oriented Prog in Java,21D,"KIM, S",19,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
Spring 2020,CSCI,212,Object-Oriented Prog in Java,21E,"KIM, S",30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
Spring 2020,CSCI,212,Object-Oriented Prog in Java,21F,"ZHENG, H",25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
Spring 2020,CSCI,212,Object-Oriented Prog in Java,33B,"WANG, R",36,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
Spring 2020,CSCI,220,Discrete Structures,32,"KONG, T",40,0,6,3,3,8,3,0,1,7,0,0,0,3,6,3.295833333
Spring 2020,CSCI,220,Discrete Structures,13,"WHITE, M",38,0,2,5,2,2,2,1,2,17,0,0,0,0,5,3.175
Spring 2020,CSCI,220,Discrete Structures,24,"WHITE, M",38,3,0,4,5,4,2,0,2,14,1,0,1,0,2,3.018181818
Spring 2020,CSCI,220,Discrete Structures,11,"WANG, X",38,0,2,2,1,4,0,2,1,10,0,1,2,8,5,2.553333333
Spring 2020,CSCI,220,Discrete Structures,35,"BOKLAN, K",97,0,2,0,2,0,0,0,5,5,0,0,2,56,25,2.236363636
